#class tools::wcsv::ntuple
#title EnergyDeposit
#separator 44
#vector_separator 59
#column double NaI
#column double Beta
0.657704,0
0.670983,0
0.654465,0
0,0
0.666506,0
0.669913,0
0.660943,0
0,0
0.0375914,0
0.647105,0
0,0
0,0
0.653266,0
0.662763,0
0.66418,0
0.128,0
0.669801,0
0.661642,0
0,0
0.648071,0
0.60812,0.0628057
0.272192,0
0.666842,0
0.164436,0
0,0
0.254812,0
0.65963,0
0.668737,0
0.0318335,0
0.318477,0
0.148397,0
0.67026,0
0.0551333,0
0.664896,0
0.0500727,0
0.0903919,0
0.660263,0
0.671793,0
0.654865,0
0,0
0.662992,0
0.378329,0.29542
0.461955,0.194069
0.667181,0
0.337215,0
0.0054975,0.161247
0.660469,0
0,0
0.670061,0
0.348834,0.323604
0.644912,0
0,0
0.659054,0
0.667695,0
0.643762,0
0.660248,0
0.642515,0.0282776
0,0
0.67794,0
0.657465,0
0,0
0.674004,0
0.650864,0
0.163937,0
0.665538,0
0,0
0,0
0.0802059,0
0.660717,0
0,0
0.156306,0
0.641774,0
0.262863,0.399055
0.65945,0
0.170389,0
0.670266,0
0.642153,0
0.460447,0.212118
0.668568,0
0,0
0.086505,0
0,0
0,0
0.543021,0.112744
0.298531,0
0.653803,0
0.658893,0
0.376052,0
0.653269,0
0.0760702,0
0,0
0.660808,0
0.653182,0
0.665557,0
0.387704,0
0.650115,0
0.0802631,0
0,0
0.66254,0
0.672012,0
0.652264,0
0,0
0.658311,0
0.644112,0
0.263016,0
0.651816,0
0.0601041,0
0,0
0,0.0328978
0.669833,0
0.0187914,0.323664
0.350533,0
0.66849,0
0,0
0.656531,0
0,0
0.676614,0
0,0
0.652692,0
0,0
0.672531,0
0.680606,0
0.656364,0
0.667083,0
0.664478,0
0.677657,0
0.653494,0
0.157577,0
0.656567,0
0.663206,0
0.674108,0
0,0
0,0
0.667394,0
0.186496,0
0,0
0.169457,0
0.67607,0
0,0
0.662285,0
0.655068,0
0.32747,0.338904
0.52233,0.147526
0.250602,0.395189
0,0
0.673422,0
0.663447,0
0.00821818,0.406792
0.666923,0
0.208889,0.462217
0,0
0.576316,0.0752624
0.548863,0.129116
0.672118,0
0.210063,0
0.666036,0
0,0
0.659285,0
0.659939,0
0,0.18215
0.669463,0
0.414395,0
0.635196,0
0.654469,0
0.415115,0.229834
0.654871,0
0.202211,0
0.653732,0
0,0
0.657262,0
0,0
0.209416,0
0,0
0.651575,0
0,0
0.655981,0
0,0
0,0
0.32318,0
0.658617,0
0,0
0.338257,0.313289
0.304595,0
0.334161,0.330077
0.649898,0
0.643345,0
0,0
0,0
0.669416,0
0,0.139074
0.664402,0
0,0
0.649927,0
0.680355,0
0.668623,0
0,0
0.554553,0.113244
0.676079,0
0.672148,0
0.659815,0
0.128207,0
0,0
0.659159,0
0,0
0.65689,0
0.0749388,0
0.666913,0
0,0
0,0
0.661329,0
0.658516,0
0,0
0,0
0,0
0.653068,0
0.64858,0
0.66136,0
0.656314,0
0.117578,0
0.673346,0
0.670716,0
0.675505,0
0.35852,0
0.00305039,0
0.672973,0
0.642189,0
0.670096,0
0.668239,0
0.0985127,0
0.667876,0
0.0970007,0
0,0
0.460084,0
0.383699,0
0.0189627,0.258126
0.652206,0
0,0
0,0
0.658459,0
0.669606,0
0,0
0.356706,0.298382
0.671567,0
0.666526,0
0,0
0.242245,0
0.348555,0
0.659455,0
0,0
0.121886,0.200363
0.422814,0
0,0
0.677842,0
0.367063,0.315435
0.163587,0
0.0195562,0
0.669299,0
0.659059,0
0.351879,0.304746
0.653035,0
0.0380729,0
0.648702,0
0,0
0.0079145,0
0.661357,0
0,0
0.659812,0
0.0146174,0
