#class tools::wcsv::ntuple
#title Edep_and_Particle
#separator 44
#vector_separator 59
#column string Particle1_in_NaI
#column double eDep_particle1_in_NaI
#column string Particle1_in_Beta
#column double eDep_particle1_in_Beta
#column string Particle2_in_NaI
#column double eDep_particle2_in_NaI
#column string Particle2_in_Beta
#column double eDep_particle2_in_Beta
#column string Particle3_in_NaI
#column double eDep_particle3_in_NaI
#column string Particle3_in_Beta
#column double eDep_particle3_in_Beta
 ,0,e-,0.0730859, ,0, ,0, ,0, ,0
 ,0,e-,0.143321, ,0, ,0, ,0, ,0
 ,0,e-,0.0199019, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.070029, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.145025, ,0, ,0, ,0, ,0
 ,0,e-,0.170106, ,0, ,0, ,0, ,0
 ,0,e-,0.164686, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.035842, ,0, ,0, ,0, ,0
 ,0,e-,0.181935, ,0, ,0, ,0, ,0
 ,0,e-,0.282632, ,0, ,0, ,0, ,0
 ,0,e-,0.202843, ,0, ,0, ,0, ,0
 ,0,e-,0.0796521, ,0, ,0, ,0, ,0
 ,0,e-,0.0594304, ,0, ,0, ,0, ,0
 ,0,e-,0.0261787, ,0, ,0, ,0, ,0
 ,0,e-,0.118657, ,0, ,0, ,0, ,0
 ,0,e-,0.0281448, ,0, ,0, ,0, ,0
 ,0,e-,0.112813, ,0, ,0, ,0, ,0
 ,0,e-,0.0645746, ,0, ,0, ,0, ,0
 ,0,e-,0.0318615, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.192281, ,0, ,0, ,0, ,0
 ,0,e-,0.0441605, ,0, ,0, ,0, ,0
 ,0,e-,0.207138, ,0, ,0, ,0, ,0
 ,0,e-,0.0449126, ,0, ,0, ,0, ,0
 ,0,e-,0.166167, ,0, ,0, ,0, ,0
 ,0,e-,0.150128, ,0, ,0, ,0, ,0
 ,0,e-,0.0547956, ,0, ,0, ,0, ,0
 ,0,e-,0.0773849, ,0, ,0, ,0, ,0
 ,0,e-,0.312487, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.134705, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.04298, ,0, ,0, ,0, ,0
 ,0,e-,0.0206089, ,0, ,0, ,0, ,0
 ,0,e-,0.226692, ,0, ,0, ,0, ,0
 ,0,e-,0.14532, ,0, ,0, ,0, ,0
 ,0,e-,0.0364087, ,0, ,0, ,0, ,0
 ,0,e-,0.121702, ,0, ,0, ,0, ,0
 ,0,e-,0.111939, ,0, ,0, ,0, ,0
 ,0,e-,0.229149, ,0, ,0, ,0, ,0
 ,0,e-,0.0016687, ,0, ,0, ,0, ,0
 ,0,e-,0.224902, ,0, ,0, ,0, ,0
 ,0,e-,0.20612, ,0, ,0, ,0, ,0
 ,0,e-,0.20794, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.112354, ,0, ,0, ,0, ,0
 ,0,e-,0.151606, ,0, ,0, ,0, ,0
 ,0,e-,0.107658, ,0, ,0, ,0, ,0
 ,0,e-,0.0706965, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.263649, ,0, ,0, ,0, ,0
 ,0,e-,0.100259, ,0, ,0, ,0, ,0
 ,0,e-,0.0750895, ,0, ,0, ,0, ,0
 ,0,e-,0.139976, ,0, ,0, ,0, ,0
 ,0,e-,0.0713371, ,0, ,0, ,0, ,0
 ,0,e-,0.0226245, ,0, ,0, ,0, ,0
 ,0,e-,0.0537975, ,0, ,0, ,0, ,0
 ,0,e-,0.245434, ,0, ,0, ,0, ,0
 ,0,e-,0.0591899, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.143902, ,0, ,0, ,0, ,0
 ,0,e-,0.28844, ,0, ,0, ,0, ,0
 ,0,e-,0.114118, ,0, ,0, ,0, ,0
 ,0,e-,0.192694, ,0, ,0, ,0, ,0
 ,0,e-,0.0877122, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.206989, ,0, ,0, ,0, ,0
 ,0,e-,0.0418699, ,0, ,0, ,0, ,0
 ,0,e-,0.0698547, ,0, ,0, ,0, ,0
 ,0,e-,0.174574, ,0, ,0, ,0, ,0
 ,0,e-,0.15253, ,0, ,0, ,0, ,0
 ,0,e-,0.271641, ,0, ,0, ,0, ,0
 ,0,e-,0.23236, ,0, ,0, ,0, ,0
 ,0,e-,0.192074, ,0, ,0, ,0, ,0
 ,0,e-,0.0588459, ,0, ,0, ,0, ,0
 ,0,e-,0.207523, ,0, ,0, ,0, ,0
 ,0,e-,0.0716575, ,0, ,0, ,0, ,0
 ,0,e-,0.0304593, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.31936, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.0339934, ,0, ,0, ,0, ,0
 ,0,e-,0.206392, ,0, ,0, ,0, ,0
 ,0,e-,0.216782, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
