#class tools::wcsv::ntuple
#title Edep_and_Particle
#separator 44
#vector_separator 59
#column string Particle1_in_NaI
#column double eDep_particle1_in_NaI
#column string Particle1_in_Beta
#column double eDep_particle1_in_Beta
#column string Particle2_in_NaI
#column double eDep_particle2_in_NaI
#column string Particle2_in_Beta
#column double eDep_particle2_in_Beta
#column string Particle3_in_NaI
#column double eDep_particle3_in_NaI
#column string Particle3_in_Beta
#column double eDep_particle3_in_Beta
 ,0,e-,0.210051, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.27214, ,0, ,0, ,0, ,0
 ,0,e-,0.142523, ,0, ,0, ,0, ,0
 ,0,e-,0.151104, ,0, ,0, ,0, ,0
 ,0,e-,0.122618, ,0, ,0, ,0, ,0
 ,0,e-,0.0735165, ,0, ,0, ,0, ,0
 ,0,e-,0.152871, ,0, ,0, ,0, ,0
 ,0,e-,0.0898062, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.0949412, ,0, ,0, ,0, ,0
 ,0,e-,0.267148, ,0, ,0, ,0, ,0
 ,0,e-,0.176532, ,0, ,0, ,0, ,0
 ,0,e-,0.0550917, ,0, ,0, ,0, ,0
 ,0,e-,0.118139, ,0, ,0, ,0, ,0
 ,0,e-,0.124213, ,0, ,0, ,0, ,0
 ,0,e-,0.190363, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.060146, ,0, ,0, ,0, ,0
 ,0,e-,0.0667377, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.16216, ,0, ,0, ,0, ,0
 ,0,e-,0.218928, ,0, ,0, ,0, ,0
 ,0,e-,0.279105, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.0529187, ,0, ,0, ,0, ,0
 ,0,e-,0.162947, ,0, ,0, ,0, ,0
 ,0,e-,0.130497, ,0, ,0, ,0, ,0
 ,0,e-,0.251563, ,0, ,0, ,0, ,0
 ,0,e-,0.0934735, ,0, ,0, ,0, ,0
 ,0,e-,0.181737, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.134443, ,0, ,0, ,0, ,0
 ,0,e-,0.242312, ,0, ,0, ,0, ,0
 ,0,e-,0.0567466, ,0, ,0, ,0, ,0
 ,0,e-,0.177425, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0, ,0, ,0, ,0, ,0
 ,0,e-,0.229673, ,0, ,0, ,0, ,0
 ,0,e-,0.140393, ,0, ,0, ,0, ,0
 ,0,e-,0.182602, ,0, ,0, ,0, ,0
 ,0,e-,0.153098, ,0, ,0, ,0, ,0
 ,0,e-,0.0211616, ,0, ,0, ,0, ,0
 ,0,e-,0.103255, ,0, ,0, ,0, ,0
 ,0,e-,0.0815318, ,0, ,0, ,0, ,0
 ,0,e-,0.0563083, ,0, ,0, ,0, ,0
 ,0,e-,0.227117, ,0, ,0, ,0, ,0
 ,0,e-,0.283409, ,0, ,0, ,0, ,0
 ,0,e-,0.00146624, ,0, ,0, ,0, ,0
 ,0,e-,0.155196, ,0, ,0, ,0, ,0
 ,0,e-,0.167767, ,0, ,0, ,0, ,0
 ,0,e-,0.196193, ,0, ,0, ,0, ,0
 ,0,e-,0.24456, ,0, ,0, ,0, ,0
 ,0,e-,0.125525, ,0, ,0, ,0, ,0
 ,0,e-,0.227355, ,0, ,0, ,0, ,0
 ,0,e-,0.261958, ,0, ,0, ,0, ,0
 ,0,e-,0.100972, ,0, ,0, ,0, ,0
 ,0,e-,0.142358, ,0, ,0, ,0, ,0
